id,table,text,translation
CREATURE:GIANT_JACKAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:GIANT_JACKAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:GIANT_JACKAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:GIANT_JACKAL:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:CAPUCHIN,CREATURE:NAME:SINGULAR,capuchin,카푸친원숭이
CREATURE:CAPUCHIN,CREATURE:NAME:PLURAL,capuchins,카푸친원숭이
CREATURE:CAPUCHIN,CREATURE:NAME:ADJECTIVE,capuchin,카푸친원숭이
CREATURE:CAPUCHIN,CREATURE:PREFSTRING,intelligence,지능
CREATURE:CAPUCHIN,CREATURE:PREFSTRING,social nature,사회성
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:NAME:SINGULAR,capuchin,카푸친원숭이
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:NAME:PLURAL,capuchins,카푸친원숭이
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:NAME:ADJECTIVE,capuchin,카푸친원숭이
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:DESCRIPTION,A tiny diurnal monkey.  It spends its time in the trees searching for food.,작은 주행성 원숭이로，나무 사이에서 먹이를 찾아다닌다。
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,문다
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:SECOND,scratch,할퀸다
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:THIRD,scratches,할퀸다
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:TLCM:SINGULAR,hair,털
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,가장 빠른 걷기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,더 빠른 걷기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걷기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,가장 느린 걷기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최대 속도 수영
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠른 수영
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,느릿느릿 수영
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,허둥지둥 기어가기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 기어가기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 기어가기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,기어가기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 기어가기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,허둥지둥 기어오르기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠른 기어오르기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 기어오르기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,기어오르기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 기어오르기
CREATURE:CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,매달려 기어오르기
CREATURE:CAPUCHIN_MAN,CREATURE:NAME:SINGULAR,capuchin man,카푸친인간
CREATURE:CAPUCHIN_MAN,CREATURE:NAME:PLURAL,capuchin men,카푸친인간
CREATURE:CAPUCHIN_MAN,CREATURE:NAME:ADJECTIVE,capuchin man,카푸친인간
CREATURE:CAPUCHIN_MAN,CREATURE:PREFSTRING,intelligence,지능
CREATURE:CAPUCHIN_MAN,CREATURE:PREFSTRING,social nature,사회성
CREATURE:CAPUCHIN_MAN,CREATURE:INTERACTION:NAME,Pet animal,동물 쓰다듬기
CREATURE:CAPUCHIN_MAN,CREATURE:INTERACTION:VERB:SELF,pet,쓰다듬는다
CREATURE:CAPUCHIN_MAN,CREATURE:INTERACTION:VERB:OTHER,pets,쓰다듬는다
CREATURE:CAPUCHIN_MAN,CREATURE:INTERACTION:VERB:MUTUAL,pets,서로 쓰다듬는다
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:DESCRIPTION,A person with the head and tail of a capuchin.,카푸친원숭이의 머리와 꼬리를 가진 사람。
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,punch,주먹질
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,punches,주먹질
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,kick,발차기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,kicks,발차기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,scratch,할퀴기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,scratches,할퀴기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,물기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,물기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,hair,머리카락
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Sprint,전력질주
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Run,달리기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Jog,조깅
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,산책
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Creep,살금살금 걷기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,버둥대며 오르기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠르게 오르기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠르게 오르기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,오르기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,천천히 오르기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,붙어 오르기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최대 수영 속도
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠르게 수영
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠르게 수영
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,천천히 수영
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,유영
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,버둥대며 기어가기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠르게 기어가기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠르게 기어가기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,기어가기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,천천히 기어가기
CREATURE:CAPUCHIN_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:CAPUCHIN_MAN:FEMALE,CREATURE:CASTE:NAME:SINGULAR,capuchin woman,카푸친 여자
CREATURE:CAPUCHIN_MAN:FEMALE,CREATURE:CASTE:NAME:PLURAL,capuchin women,카푸친 여자들
CREATURE:CAPUCHIN_MAN:FEMALE,CREATURE:CASTE:NAME:ADJECTIVE,capuchin woman,카푸친 여자
CREATURE:CAPUCHIN_MAN:MALE,CREATURE:CASTE:NAME:SINGULAR,capuchin man,카푸친 남자
CREATURE:CAPUCHIN_MAN:MALE,CREATURE:CASTE:NAME:PLURAL,capuchin men,카푸친 남자들
CREATURE:CAPUCHIN_MAN:MALE,CREATURE:CASTE:NAME:ADJECTIVE,capuchin man,카푸친 남자
CREATURE:GIANT_CAPUCHIN,CREATURE:NAME:SINGULAR,giant capuchin,거대 카푸친 원숭이
CREATURE:GIANT_CAPUCHIN,CREATURE:NAME:PLURAL,giant capuchins,거대 카푸친 원숭이들
CREATURE:GIANT_CAPUCHIN,CREATURE:NAME:ADJECTIVE,giant capuchin,거대 카푸친 원숭이
CREATURE:GIANT_CAPUCHIN,CREATURE:PREFSTRING,intelligence,지능
CREATURE:GIANT_CAPUCHIN,CREATURE:PREFSTRING,social nature,사회성
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:NAME:SINGULAR,giant capuchin,거대 카푸친 원숭이
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:NAME:PLURAL,giant capuchins,거대 카푸친 원숭이들
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:NAME:ADJECTIVE,giant capuchin,거대 카푸친 원숭이
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:DESCRIPTION,A large monster in the form of a capuchin.,카푸친 원숭이 형태의 거대한 괴물이다。
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,물기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,물기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:SECOND,scratch,할퀴기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:ATTACK:THIRD,scratches,할퀴기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:TLCM:SINGULAR,hair,털
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Fastest Walk,가장 빠른 걷기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Faster Walk,더 빠른 걷기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Fast Walk,빠른 걷기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Slow Walk,느린 걷기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:WALK,Slowest Walk,가장 느린 걷기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최고속 수영
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠른 수영
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,느릿느릿 수영
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,전력 기어가기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 기어가기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 기어가기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,기어가기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 기어가기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,전력 등반
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠른 등반
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:GIANT_CAPUCHIN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,달라붙어 등반
CREATURE:SLOTH,CREATURE:NAME:SINGULAR,sloth,나무늘보
CREATURE:SLOTH,CREATURE:NAME:PLURAL,sloths,나무늘보
CREATURE:SLOTH,CREATURE:NAME:ADJECTIVE,sloth,나무늘보
CREATURE:SLOTH,CREATURE:PREFSTRING,slow movement,느린 움직임
CREATURE:SLOTH:ALL,CREATURE:CASTE:NAME:SINGULAR,sloth,나무늘보
CREATURE:SLOTH:ALL,CREATURE:CASTE:NAME:PLURAL,sloths,나무늘보
CREATURE:SLOTH:ALL,CREATURE:CASTE:NAME:ADJECTIVE,sloth,나무늘보
CREATURE:SLOTH:ALL,CREATURE:CASTE:DESCRIPTION,"A small, slow-moving mammal that lives in the trees.",나무에 사는 작은 느릿느릿 움직이는 포유류.
CREATURE:SLOTH:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,물기
CREATURE:SLOTH:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,물기
CREATURE:SLOTH:ALL,CREATURE:CASTE:ATTACK:SECOND,scratch,할퀴기
CREATURE:SLOTH:ALL,CREATURE:CASTE:ATTACK:THIRD,scratches,할퀴기
CREATURE:SLOTH:ALL,CREATURE:CASTE:TLCM:SINGULAR,hair,털
CREATURE:SLOTH:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:SLOTH:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Gallop,질주
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Canter,구보
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Trot,속보
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,거닐기
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Creep,살금살금 걷기
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,전력 수영
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,가속 수영
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,살금살금 수영
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,허겁지겁 기어가기
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,가속 포복
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,허겁지겁 오르기
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,가속 등반
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,느린 등반
CREATURE:SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,살금살금 오르기
CREATURE:SLOTH_MAN,CREATURE:NAME:SINGULAR,sloth man,나무늘보인
CREATURE:SLOTH_MAN,CREATURE:NAME:PLURAL,sloth men,나무늘보인
CREATURE:SLOTH_MAN,CREATURE:NAME:ADJECTIVE,sloth man,나무늘보인
CREATURE:SLOTH_MAN,CREATURE:PREFSTRING,slow movement,느린 움직임
CREATURE:SLOTH_MAN,CREATURE:INTERACTION:NAME,Pet animal,동물 쓰다듬기
CREATURE:SLOTH_MAN,CREATURE:INTERACTION:VERB:SELF,pet,쓰다듬다
CREATURE:SLOTH_MAN,CREATURE:INTERACTION:VERB:OTHER,pets,쓰다듬다
CREATURE:SLOTH_MAN,CREATURE:INTERACTION:VERB:MUTUAL,pets,서로 쓰다듬다
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:DESCRIPTION,A person with the head of a sloth.,나무늘보의 머리를 가진 사람。
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,punch,주먹질
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,punches,주먹질
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,kick,발차기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,kicks,발차기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,scratch,할퀴기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,scratches,할퀴기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,물기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,물기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,hair,머리카락
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Sprint,전력 질주
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Run,달리기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Jog,조깅
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,거닐기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:WALK,Creep,살금살금 걷기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,허겁지겁 오르기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,가속 등반
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Fast Climb,빠른 등반
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Climb,등반
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Slow Climb,천천히 기어오르기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CLIMB,Creep,살금살금 기어오르기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최대 수영 속도
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠른 수영
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,살금살금 수영
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,급히 기어가기
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 포복
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:SLOTH_MAN:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,살금살금 기어가기
CREATURE:SLOTH_MAN:FEMALE,CREATURE:CASTE:NAME:SINGULAR,sloth woman,나무늘보 여자
CREATURE:SLOTH_MAN:FEMALE,CREATURE:CASTE:NAME:PLURAL,sloth women,나무늘보 여자들
CREATURE:SLOTH_MAN:FEMALE,CREATURE:CASTE:NAME:ADJECTIVE,sloth woman,나무늘보 여자
CREATURE:SLOTH_MAN:MALE,CREATURE:CASTE:NAME:SINGULAR,sloth man,나무늘보 남자
CREATURE:SLOTH_MAN:MALE,CREATURE:CASTE:NAME:PLURAL,sloth men,나무늘보 남자들
CREATURE:SLOTH_MAN:MALE,CREATURE:CASTE:NAME:ADJECTIVE,sloth man,나무늘보 남자
CREATURE:GIANT_SLOTH,CREATURE:NAME:SINGULAR,giant sloth,거대 나무늘보
CREATURE:GIANT_SLOTH,CREATURE:NAME:PLURAL,giant sloths,거대 나무늘보들
CREATURE:GIANT_SLOTH,CREATURE:NAME:ADJECTIVE,giant sloth,거대 나무늘보
CREATURE:GIANT_SLOTH,CREATURE:PREFSTRING,slow movement,느린 움직임
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:NAME:SINGULAR,giant sloth,거대 나무늘보
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:NAME:PLURAL,giant sloths,거대 나무늘보들
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:NAME:ADJECTIVE,giant sloth,거대 나무늘보
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:DESCRIPTION,A huge monster in the shape of a sloth.,나무늘보 모양의 거대한 괴물。
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:ATTACK:SECOND,bite,물다
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:ATTACK:THIRD,bites,문다
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:ATTACK:SECOND,scratch,할퀴다
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:ATTACK:THIRD,scratches,할퀸다
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:TLCM:SINGULAR,hair,털
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:TLCM:SINGULAR,skin,피부
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:TLCM:PLURAL,eyes,눈
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Gallop,전력질주
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Canter,구보
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Trot,속보
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Walk,걷기
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Stroll,산책
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:WALK,Creep,살금살금 걷기
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Maximum Swim Speed,최대 수영 속도
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Faster Swim,더 빠른 수영
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Fast Swim,빠른 수영
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Swim,수영
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Slow Swim,느린 수영
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:SWIM,Creeping Swim,살금살금 수영
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Scramble,급히 기어가기
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Faster Crawl,더 빠른 포복
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Fast Crawl,빠른 포복
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Crawl,포복
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Slow Crawl,느린 포복
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CRAWL,Creep,기어가기
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Scramble,기어오르기
CREATURE:GIANT_SLOTH:ALL,CREATURE:CASTE:GAIT:CLIMB,Faster Climb,더 빠른 오르기
